tourney_date,surface,winner_name,loser_name
20250315,Hard,Aryna Sabalenka,Madison Keys
20250316,Hard,Mirra Andreeva,Aryna Sabalenka
20250304,Hard,Giulio Zeppieri,Mikhail Kukushkin
20250304,Hard,Nikoloz Basilashvili,Yasutaka Uchiyama
20250304,Hard,Colton Smith,Pavel Kotov
20250304,Hard,Li Tu,James Duckworth
20250305,Hard,Adam Walton,Michael Mmoh
20250305,Hard,Pablo Carreno Busta,Alexis Galarneau
20250305,Hard,Tristan Boyer,Aleksandar Vukic
20250305,Hard,Thiago Seyboth Wild,Alexandre Muller
20250305,Hard,Kei Nishikori,Jaume Munar
20250305,Hard,Christopher O'Connell,Roberto Carballes Baena
20250305,Hard,Tallon Griekspoor,Miomir Kecmanovic
20250305,Hard,Bu Yunchaokete,Nishesh Basavareddy
20250305,Hard,Fabian Marozsan,Pedro Martinez
20250305,Hard,Colton Smith,Flavio Cobolli
20250305,Hard,Damir Dzumhur,Roberto Bautista Agut
20250305,Hard,Roman Safiullin,Reilly Opelka
20250306,Hard,Marcos Giron,Nikoloz Basilashvili
20250306,Hard,Zizou Bergs,Ethan Quinn
20250306,Hard,Corentin Moutet,Jordan Thompson
20250306,Hard,Cameron Norrie,Luca Nardi
20250306,Hard,Yosuke Watanuki,Alexander Bublik
20250306,Hard,Jenson Brooksby,Benjamin Bonzi
20250306,Hard,Joao Fonseca,Jacob Fearnley
20250306,Hard,Rinky Hijikata,Aleksandr Shevchenko
20250306,Hard,Jakub Mensik,Tomas Martin Etcheverry
20250306,Hard,Mackenzie McDonald,Alejandro Davidovich Fokina
20250306,Hard,Gabriel Diallo,Zhang Zhizhen
20250306,Hard,Matteo Gigante,Sebastian Baez
20250306,Hard,Matteo Arnaldi,Aleksandar Kovacevic
20250306,Hard,Gael Monfils,Jan-Lennard Struff
20250307,Hard,Hugo Gaston,Luciano Darderi
20250307,Hard,Nuno Borges,Arthur Rinderknech
20250307,Hard,David Goffin,Lorenzo Sonego
20250307,Hard,Adam Walton,Giulio Zeppieri
20250307,Hard,Botic Van De Zandschulp,Nick Kyrgios
20250307,Hard,Dusan Lajovic,Li Tu
20250307,Hard,Giovanni Mpetshi Perricard,Fabian Marozsan
20250307,Hard,Tallon Griekspoor,Alexander Zverev
20250307,Hard,Tommy Paul,Tristan Boyer
20250307,Hard,Ugo Humbert,Kei Nishikori
20250307,Hard,Quentin Halys,Pablo Carreno Busta
20250307,Hard,Mariano Navone,Learner Tien
20250307,Hard,Cameron Norrie,Jiri Lehecka
20250307,Hard,Alexei Popyrin,Zizou Bergs
20250307,Hard,Marcos Giron,Casper Ruud
20250307,Hard,Matteo Berrettini,Christopher O'Connell
20250307,Hard,Lorenzo Musetti,Roman Safiullin
20250307,Hard,Alex Michelsen,Colton Smith
20250308,Hard,Holger Rune,Corentin Moutet
20250308,Hard,Stefanos Tsitsipas,Thiago Seyboth Wild
20250308,Hard,Arthur Fils,Gabriel Diallo
20250308,Hard,Daniil Medvedev,Bu Yunchaokete
20250308,Hard,Yosuke Watanuki,Tomas Machac
20250308,Hard,Frances Tiafoe,Damir Dzumhur
20250308,Hard,Taylor Fritz,Matteo Gigante
20250308,Hard,Alejandro Tabilo,Dusan Lajovic
20250308,Hard,Jenson Brooksby,Felix Auger-Aliassime
20250308,Hard,Jack Draper,Joao Fonseca
20250308,Hard,Matteo Arnaldi,Andrey Rublev
20250308,Hard,Denis Shapovalov,Adam Walton
20250308,Hard,Francisco Cerundolo,Mackenzie McDonald
20250308,Hard,Carlos Alcaraz,Quentin Halys
20250308,Hard,Botic Van De Zandschulp,Novak Djokovic
20250308,Hard,Hubert Hurkacz,Hugo Gaston
20250308,Hard,Brandon Nakashima,Rinky Hijikata
20250309,Hard,Karen Khachanov,Jakub Mensik
20250309,Hard,Grigor Dimitrov,Nuno Borges
20250309,Hard,Ben Shelton,Mariano Navone
20250309,Hard,Alex de Minaur,David Goffin
20250309,Hard,Gael Monfils,Sebastian Korda
20250309,Hard,Tommy Paul,Cameron Norrie
20250309,Hard,Tallon Griekspoor,Giovanni Mpetshi Perricard
20250309,Hard,Marcos Giron,Alexei Popyrin
20250309,Hard,Stefanos Tsitsipas,Matteo Berrettini
20250309,Hard,Daniil Medvedev,Alex Michelsen
20250309,Hard,Holger Rune,Ugo Humbert
20250310,Hard,Arthur Fils,Lorenzo Musetti
20250310,Hard,Yosuke Watanuki,Frances Tiafoe
20250310,Hard,Francisco Cerundolo,Botic Van De Zandschulp
20250310,Hard,Jack Draper,Jenson Brooksby
20250310,Hard,Alex de Minaur,Hubert Hurkacz
20250310,Hard,Taylor Fritz,Alejandro Tabilo
20250310,Hard,Brandon Nakashima,Matteo Arnaldi
20250310,Hard,Ben Shelton,Karen Khachanov
20250311,Hard,Carlos Alcaraz,Denis Shapovalov
20250311,Hard,Grigor Dimitrov,Gael Monfils
20250311,Hard,Tallon Griekspoor,Yosuke Watanuki
20250311,Hard,Holger Rune,Stefanos Tsitsipas
20250311,Hard,Arthur Fils,Marcos Giron
20250312,Hard,Daniil Medvedev,Tommy Paul
20250312,Hard,Ben Shelton,Brandon Nakashima
20250312,Hard,Francisco Cerundolo,Alex de Minaur
20250312,Hard,Jack Draper,Taylor Fritz
20250313,Hard,Carlos Alcaraz,Grigor Dimitrov
20250313,Hard,Holger Rune,Tallon Griekspoor
20250313,Hard,Daniil Medvedev,Arthur Fils
20250314,Hard,Jack Draper,Ben Shelton
20250314,Hard,Carlos Alcaraz,Francisco Cerundolo
20250315,Hard,Holger Rune,Daniil Medvedev
20250315,Hard,Jack Draper,Carlos Alcaraz
20250316,Hard,Jack Draper,Holger Rune
20250316,Hard,Sara Sorribes Tormo,Lilli Tagger
20250316,Hard,Anna Bondar,Maddison Inglis
20250316,Hard,Irina-Camelia Begu,Wakana Sonobe
20250316,Hard,Claire Liu,Caroline Dolehide
20250316,Hard,Yuliia Starodubtseva,Varvara Lepchenko
20250316,Hard,Teodora Kostovic,Olivia Gadecki
20250316,Hard,Greet Minnen,Jule Niemeier
20250316,Hard,Eva Lys,Petra Martic
20250316,Hard,Aoi Ito,Ksenia Efremova
20250316,Hard,Lucrezia Stefanini,Cristina Bucsa
20250316,Hard,Laura Siegemund,Ana Konjuh
20250316,Hard,Tatjana Maria,Leolia Jeanjean
20250316,Hard,Linda Fruhvirtova,Rebecca Marino
20250316,Hard,Robin Montgomery,Giorgia Pedone
20250316,Hard,Kimberly Birrell,Aliaksandra Sasnovich
20250316,Hard,Bernarda Pera,Marina Stakusic
20250316,Hard,Elena-Gabriela Ruse,Mirjam Bjorklund
20250316,Hard,Sonay Kartal,Jodie Burrage
20250316,Hard,Harriet Dart,Daria Saville
20250316,Hard,Ysaline Bonaventure,Louisa Chirico
20250316,Hard,Taylor Townsend,Carson Branstine
20250316,Hard,Ena Shibahara,Zeynep Sonmez
20250316,Hard,Maya Joint,Sara Errani
20250316,Hard,Rebeka Masarova,Mananchaya Sawangkaew
20250317,Hard,Anna Bondar,Irina-Camelia Begu
20250317,Hard,Aoi Ito,Eva Lys
20250317,Hard,Claire Liu,Sara Sorribes Tormo
20250317,Hard,Linda Fruhvirtova,Laura Siegemund
20250317,Hard,Greet Minnen,Teodora Kostovic
20250317,Hard,Yuliia Starodubtseva,Tatjana Maria
20250317,Hard,Rebeka Masarova,Maya Joint
20250317,Hard,Taylor Townsend,Sonay Kartal
20250317,Hard,Bernarda Pera,Robin Montgomery
20250317,Hard,Kimberly Birrell,Harriet Dart
20250317,Hard,Elena-Gabriela Ruse,Ena Shibahara
20250317,Hard,Lucrezia Stefanini,Ysaline Bonaventure
20250318,Hard,Viktoriya Tomova,Catherine McNally
20250318,Hard,Magda Linette,Anastasia Pavlyuchenkova
20250318,Hard,Alycia Parks,Varvara Gracheva
20250318,Hard,Katerina Siniakova,Yuan Yue
20250318,Hard,Lucia Bronzetti,Jessica Bouzas Maneiro
20250318,Hard,Sorana Cirstea,Elisabetta Cocciaretto
20250318,Hard,Naomi Osaka,Yuliia Starodubtseva
20250318,Hard,Rebecca Sramkova,Lucrezia Stefanini
20250318,Hard,Linda Fruhvirtova,Claire Liu
20250318,Hard,Lauren Davis,Aoi Ito
20250318,Hard,Elena-Gabriela Ruse,Polina Kudermetova
20250318,Hard,Sofia Kenin,Petra Kvitova
20250318,Hard,Rebeka Masarova,Greet Minnen
20250318,Hard,Hailey Baptiste,Olga Danilovic
20250318,Hard,Ashlyn Krueger,Renata Zarazua
20250318,Hard,Taylor Townsend,Ann Li
20250319,Hard,Victoria Mboko,Camila Osorio
20250319,Hard,Kimberly Birrell,Anastasia Potapova
20250319,Hard,Anna Blinkova,Kamilla Rakhimova
20250319,Hard,Veronika Kudermetova,Wang Xinyu
20250319,Hard,Emma Raducanu,Sayaka Ishii
20250319,Hard,McCartney Kessler,Marie Bouzkova
20250319,Hard,Bernarda Pera,Ajla Tomljanovic
20250319,Hard,Elina Avanesyan,Erika Andreeva
20250319,Hard,Caroline Garcia,Anna Bondar
20250319,Hard,Alexandra Eala,Katie Volynets
20250319,Hard,Peyton Stearns,Katie Boulter
20250319,Hard,Julia Grabher,Tyra Caterina Grant
20250319,Hard,Moyuka Uchijima,Suzan Lamens
20250319,Hard,Belinda Bencic,Dayana Yastremska
20250319,Hard,Victoria Azarenka,Anhelina Kalinina
20250320,Hard,Mayar Sherif,Lulu Sun
20250320,Hard,Zheng Qinwen,Lauren Davis
20250320,Hard,Elena-Gabriela Ruse,Magdalena Frech
20250320,Hard,Jasmine Paolini,Rebecca Sramkova
20250320,Hard,Ashlyn Krueger,Elena Rybakina
20250320,Hard,Leylah Fernandez,Alycia Parks
20250320,Hard,Coco Gauff,Sofia Kenin
20250320,Hard,Magda Linette,Ekaterina Alexandrova
20250320,Hard,Aryna Sabalenka,Viktoriya Tomova
20250320,Hard,Taylor Townsend,Yulia Putintseva
20250320,Hard,Ons Jabeur,Katerina Siniakova
20250320,Hard,Maria Sakkari,Lucia Bronzetti
20250320,Hard,Hailey Baptiste,Daria Kasatkina
20250320,Hard,Rebeka Masarova,Donna Vekic
20250320,Hard,Linda Fruhvirtova,Beatriz Haddad Maia
20250320,Hard,Naomi Osaka,Liudmila Samsonova
20250321,Hard,Danielle Collins,Sorana Cirstea
20250321,Hard,Anna Kalinskaya,Moyuka Uchijima
20250321,Hard,Anna Blinkova,Diana Shnaider
20250321,Hard,Iga Swiatek,Caroline Garcia
20250321,Hard,Alexandra Eala,Jelena Ostapenko
20250321,Hard,Elise Mertens,Peyton Stearns
20250321,Hard,Paula Badosa,Victoria Mboko
20250321,Hard,Emma Raducanu,Emma Navarro
20250321,Hard,Clara Tauson,Julia Grabher
20250321,Hard,McCartney Kessler,Linda Noskova
20250321,Hard,Marta Kostyuk,Kimberly Birrell
20250321,Hard,Jessica Pegula,Bernarda Pera
20250321,Hard,Karolina Muchova,Victoria Azarenka
20250321,Hard,Elina Svitolina,Belinda Bencic
20250321,Hard,Amanda Anisimova,Mayar Sherif
20250321,Hard,Mirra Andreeva,Veronika Kudermetova
20250321,Hard,Madison Keys,Elina Avanesyan
20250322,Hard,Jasmine Paolini,Ons Jabeur
20250322,Hard,Ashlyn Krueger,Leylah Fernandez
20250322,Hard,Naomi Osaka,Hailey Baptiste
20250322,Hard,Aryna Sabalenka,Elena-Gabriela Ruse
20250322,Hard,Coco Gauff,Maria Sakkari
20250322,Hard,Magda Linette,Linda Fruhvirtova
20250322,Hard,Danielle Collins,Rebeka Masarova
20250323,Hard,Zheng Qinwen,Taylor Townsend
20250323,Hard,Elina Svitolina,Karolina Muchova
20250323,Hard,Paula Badosa,Clara Tauson
20250323,Hard,Iga Swiatek,Elise Mertens
20250323,Hard,Marta Kostyuk,Anna Blinkova
20250323,Hard,Alexandra Eala,Madison Keys
20250323,Hard,Jessica Pegula,Anna Kalinskaya
20250323,Hard,Emma Raducanu,McCartney Kessler
20250323,Hard,Amanda Anisimova,Mirra Andreeva
20250324,Hard,Jasmine Paolini,Naomi Osaka
20250324,Hard,Zheng Qinwen,Ashlyn Krueger
20250324,Hard,Aryna Sabalenka,Danielle Collins
20250324,Hard,Emma Raducanu,Amanda Anisimova
20250324,Hard,Magda Linette,Coco Gauff
20250324,Hard,Jessica Pegula,Marta Kostyuk
20250324,Hard,Alexandra Eala,Paula Badosa
20250325,Hard,Iga Swiatek,Elina Svitolina
20250325,Hard,Jasmine Paolini,Magda Linette
20250326,Hard,Aryna Sabalenka,Zheng Qinwen
20250326,Hard,Alexandra Eala,Iga Swiatek
20250327,Hard,Jessica Pegula,Emma Raducanu
20250327,Hard,Aryna Sabalenka,Jasmine Paolini
20250328,Hard,Jessica Pegula,Alexandra Eala
20250329,Hard,Aryna Sabalenka,Jessica Pegula
20250317,Hard,Alexander Blockx,Otto Virtanen
20250317,Hard,Terence Atmane,Luca Nardi
20250317,Hard,Jacob Fearnley,Thijs Boogaard
20250317,Hard,Thiago Agustin Tirante,Dusan Lajovic
20250317,Hard,Mackenzie McDonald,Nikoloz Basilashvili
20250317,Hard,Tristan Boyer,Yasutaka Uchiyama
20250317,Hard,Pavel Kotov,Alexis Galarneau
20250317,Hard,Darwin Blanch,Taro Daniel
20250317,Hard,Aleksandr Shevchenko,Lukas Klein
20250317,Hard,Camilo Ugo Carabelli,Mitchell Krueger
20250317,Hard,Christopher O'Connell,Liam Draxl
20250317,Hard,Ethan Quinn,Adrian Mannarino
20250317,Hard,Marco Trungelliti,Alexander Ritschard
20250317,Hard,Chun-Hsin Tseng,Alejandro Moro Canas
20250317,Hard,Rei Sakamoto,Kamil Majchrzak
20250317,Hard,Tristan Schoolkate,Stefano Napolitano
20250317,Hard,James Duckworth,Federico Agustin Gomez
20250317,Hard,Francisco Comesana,Michael Mmoh
20250317,Hard,Gabriel Diallo,Yosuke Watanuki
20250317,Hard,Billy Harris,Mikael Ymer
20250317,Hard,Adam Walton,Mikhail Kukushkin
20250317,Hard,Hugo Gaston,Hady Habib
20250317,Hard,Brandon Holt,Martin Damm
20250317,Hard,Shintaro Mochizuki,Yannick Hanfmann
20250318,Hard,Alexander Blockx,Terence Atmane
20250318,Hard,Mackenzie McDonald,Pavel Kotov
20250318,Hard,Jacob Fearnley,Tristan Boyer
20250318,Hard,Thiago Agustin Tirante,Aleksandr Shevchenko
20250318,Hard,Christopher O'Connell,Marco Trungelliti
20250318,Hard,Rei Sakamoto,James Duckworth
20250318,Hard,Chun-Hsin Tseng,Darwin Blanch
20250318,Hard,Ethan Quinn,Camilo Ugo Carabelli
20250318,Hard,Tristan Schoolkate,Adam Walton
20250318,Hard,Billy Harris,Hugo Gaston
20250318,Hard,Francisco Comesana,Shintaro Mochizuki
20250318,Hard,Brandon Holt,Gabriel Diallo
20250319,Hard,David Goffin,Aleksandar Vukic
20250319,Hard,Rinky Hijikata,Hamad Medjedovic
20250319,Hard,Alexander Bublik,Sebastian Baez
20250319,Hard,Tristan Schoolkate,Ethan Quinn
20250319,Hard,Gael Monfils,Fabian Marozsan
20250319,Hard,Federico Cina,Francisco Comesana
20250319,Hard,Chun-Hsin Tseng,Mattia Bellucci
20250319,Hard,Camilo Ugo Carabelli,Brandon Holt
20250319,Hard,Nick Kyrgios,Mackenzie McDonald
20250319,Hard,Corentin Moutet,Alexander Blockx
20250319,Hard,Roberto Carballes Baena,Christopher O'Connell
20250319,Hard,Miomir Kecmanovic,Aleksandar Kovacevic
20250319,Hard,Alexandre Muller,Rei Sakamoto
20250319,Hard,Jaume Munar,Arthur Rinderknech
20250320,Hard,Eliot Spizzirri,Billy Harris
20250320,Hard,Quentin Halys,Thiago Seyboth Wild
20250320,Hard,Thiago Agustin Tirante,Flavio Cobolli
20250320,Hard,Jacob Fearnley,Benjamin Bonzi
20250320,Hard,Zizou Bergs,Nuno Borges
20250320,Hard,Reilly Opelka,Christopher Eubanks
20250320,Hard,Hugo Gaston,Yoshihito Nishioka
20250320,Hard,Chak Lam Coleman Wong,Daniel Altmaier
20250320,Hard,Luciano Darderi,Pedro Martinez
20250320,Hard,Bu Yunchaokete,Cameron Norrie
20250320,Hard,Jordan Thompson,Marcos Giron
20250320,Hard,Gabriel Diallo,Tomas Martin Etcheverry
20250320,Hard,Alejandro Davidovich Fokina,Jan-Lennard Struff
20250320,Hard,Lorenzo Sonego,Mariano Navone
20250320,Hard,Roman Safiullin,Jenson Brooksby
20250320,Hard,Matteo Arnaldi,Wu Yibing
20250320,Hard,Joao Fonseca,Learner Tien
20250320,Hard,Jakub Mensik,Roberto Bautista Agut
20250321,Hard,Grigor Dimitrov,Federico Cina
20250321,Hard,Felix Auger-Aliassime,Tristan Schoolkate
20250321,Hard,Lorenzo Musetti,Quentin Halys
20250321,Hard,Casper Ruud,Miomir Kecmanovic
20250321,Hard,Karen Khachanov,Nick Kyrgios
20250321,Hard,Camilo Ugo Carabelli,Alex Michelsen
20250321,Hard,Jaume Munar,Daniil Medvedev
20250321,Hard,Stefanos Tsitsipas,Chun-Hsin Tseng
20250321,Hard,Gael Monfils,Jiri Lehecka
20250321,Hard,Novak Djokovic,Rinky Hijikata
20250321,Hard,Alejandro Tabilo,Corentin Moutet
20250321,Hard,Brandon Nakashima,Roberto Carballes Baena
20250321,Hard,Sebastian Korda,Eliot Spizzirri
20250321,Hard,Tommy Paul,Alexander Bublik
20250322,Hard,Francisco Cerundolo,Alexandre Muller
20250322,Hard,David Goffin,Carlos Alcaraz
20250322,Hard,Chak Lam Coleman Wong,Ben Shelton
20250322,Hard,Adam Walton,Luciano Darderi
20250322,Hard,Alexander Zverev,Jacob Fearnley
20250322,Hard,Taylor Fritz,Lorenzo Sonego
20250322,Hard,Tomas Machac,Matteo Arnaldi
20250322,Hard,Jordan Thompson,Giovanni Mpetshi Perricard
20250322,Hard,Denis Shapovalov,Thiago Agustin Tirante
20250322,Hard,Jakub Mensik,Jack Draper
20250322,Hard,Roman Safiullin,Alexei Popyrin
20250322,Hard,Reilly Opelka,Holger Rune
20250322,Hard,Joao Fonseca,Ugo Humbert
20250322,Hard,Zizou Bergs,Andrey Rublev
20250322,Hard,Matteo Berrettini,Hugo Gaston
20250322,Hard,Frances Tiafoe,Alejandro Davidovich Fokina
20250323,Hard,Alex de Minaur,Bu Yunchaokete
20250323,Hard,Arthur Fils,Gabriel Diallo
20250323,Hard,Grigor Dimitrov,Karen Khachanov
20250323,Hard,Lorenzo Musetti,Felix Auger-Aliassime
20250323,Hard,Sebastian Korda,Stefanos Tsitsipas
20250323,Hard,Brandon Nakashima,David Goffin
20250323,Hard,Novak Djokovic,Camilo Ugo Carabelli
20250323,Hard,Gael Monfils,Jaume Munar
20250324,Hard,Casper Ruud,Alejandro Tabilo
20250324,Hard,Francisco Cerundolo,Tommy Paul
20250324,Hard,Adam Walton,Chak Lam Coleman Wong
20250324,Hard,Tomas Machac,Reilly Opelka
20250324,Hard,Alexander Zverev,Jordan Thompson
20250324,Hard,Taylor Fritz,Denis Shapovalov
20250324,Hard,Jakub Mensik,Roman Safiullin
20250324,Hard,Arthur Fils,Frances Tiafoe
20250324,Hard,Matteo Berrettini,Zizou Bergs
20250324,Hard,Alex de Minaur,Joao Fonseca
20250325,Hard,Grigor Dimitrov,Brandon Nakashima
20250325,Hard,Sebastian Korda,Gael Monfils
20250325,Hard,Francisco Cerundolo,Casper Ruud
20250325,Hard,Novak Djokovic,Lorenzo Musetti
20250325,Hard,Matteo Berrettini,Alex de Minaur
20250325,Hard,Jakub Mensik,Tomas Machac
20250325,Hard,Taylor Fritz,Adam Walton
20250326,Hard,Arthur Fils,Alexander Zverev
20250326,Hard,Grigor Dimitrov,Francisco Cerundolo
20250327,Hard,Jakub Mensik,Arthur Fils
20250327,Hard,Novak Djokovic,Sebastian Korda
20250327,Hard,Taylor Fritz,Matteo Berrettini
20250328,Hard,Novak Djokovic,Grigor Dimitrov
20250328,Hard,Jakub Mensik,Taylor Fritz
20250331,Hard,Jakub Mensik,Novak Djokovic
20250329,Hard,Adrian Mannarino,Naoki Nakagawa
20250329,Hard,Corentin Denolly,James Trotter
20250329,Hard,Patrick Maloney,Andy Andrade
20250329,Hard,Jenson Brooksby,Federico Agustin Gomez
20250329,Hard,Patrick Zahraj,Felix Corwin
20250329,Hard,Mitchell Krueger,Toby Alex Kodat
20250329,Hard,Liam Draxl,William Grant
20250329,Hard,Colton Smith,Evan Zhu
20250330,Hard,Corentin Denolly,Adrian Mannarino
20250330,Hard,Jenson Brooksby,Patrick Maloney
20250330,Hard,Mitchell Krueger,Patrick Zahraj
20250330,Hard,Colton Smith,Liam Draxl
20250331,Hard,Cristian Garin,Alexander Ritschard
20250331,Hard,Jenson Brooksby,Taro Daniel
20250331,Hard,Alex Michelsen,Learner Tien
20250401,Hard,Corentin Denolly,Brandon Holt
20250401,Hard,Aleksandar Kovacevic,Tomas Martin Etcheverry
20250401,Hard,Adrian Mannarino,Yannick Hanfmann
20250401,Hard,Mackenzie McDonald,Daniel Elahi Galan
20250401,Hard,Adam Walton,Michael Mmoh
20250401,Hard,Colton Smith,James Duckworth
20250401,Hard,Ethan Quinn,Jordan Thompson
20250402,Hard,Christopher Eubanks,Rinky Hijikata
20250402,Hard,Kei Nishikori,Mitchell Krueger
20250402,Hard,Jenson Brooksby,Alejandro Tabilo
20250402,Hard,Colton Smith,Ethan Quinn
20250402,Hard,Tommy Paul,Cristian Garin
20250403,Hard,Aleksandar Kovacevic,Corentin Denolly
20250403,Hard,Brandon Nakashima,Mackenzie McDonald
20250403,Hard,Christopher Eubanks,Kei Nishikori
20250403,Hard,Frances Tiafoe,Adam Walton
20250404,Hard,Alex Michelsen,Adrian Mannarino
20250404,Hard,Jenson Brooksby,Aleksandar Kovacevic
20250404,Hard,Tommy Paul,Colton Smith
20250404,Hard,Brandon Nakashima,Christopher Eubanks
20250405,Hard,Frances Tiafoe,Alex Michelsen
20250405,Hard,Jenson Brooksby,Tommy Paul
20250406,Hard,Frances Tiafoe,Brandon Nakashima
20250406,Hard,Jenson Brooksby,Frances Tiafoe
20250330,Hard,Federico Coria,Giulio Zeppieri
20250330,Hard,Calvin Hemery,Alejandro Moro Canas
20250330,Hard,Titouan Droguet,Manuel Guinard
20250330,Hard,Kamil Majchrzak,Marco Trungelliti
20250330,Hard,Juan Manuel Cerundolo,Karim Bennani
20250330,Hard,Pierre-Hugues Herbert,Henrique Rocha
20250330,Hard,Harold Mayot,Aslan Karatsev
20250330,Hard,Sumit Nagal,Amine Jamji
20250331,Hard,Federico Coria,Calvin Hemery
20250331,Hard,Juan Manuel Cerundolo,Titouan Droguet
20250331,Hard,Pierre-Hugues Herbert,Harold Mayot
20250331,Hard,Kamil Majchrzak,Sumit Nagal
20250331,Hard,Roberto Carballes Baena,Taha Baadi
20250331,Hard,Raphael Collignon,Fabio Fognini
20250331,Hard,Hugo Dellien,Aleksandar Vukic
20250401,Hard,Otto Virtanen,Daniel Altmaier
20250401,Hard,Jesper de Jong,Elliot Benchetrit
20250401,Hard,Kamil Majchrzak,Jaume Munar
20250401,Hard,Mattia Bellucci,Pavel Kotov
20250401,Hard,Pablo Carreno Busta,Younes Lalami
20250401,Hard,Pierre-Hugues Herbert,Federico Coria
20250401,Hard,Hugo Gaston,Juan Manuel Cerundolo
20250402,Hard,Vit Kopriva,Borna Gojo
20250402,Hard,Luciano Darderi,Tristan Boyer
20250402,Hard,Alexandre Muller,Hugo Dellien
20250402,Hard,Kamil Majchrzak,Jesper de Jong
20250402,Hard,Roberto Carballes Baena,Otto Virtanen
20250402,Hard,Nuno Borges,Raphael Collignon
20250403,Hard,Mattia Bellucci,Pierre-Hugues Herbert
20250403,Hard,Tallon Griekspoor,Pablo Carreno Busta
20250403,Hard,Luciano Darderi,Hugo Gaston
20250403,Hard,Vit Kopriva,Lorenzo Sonego
20250404,Hard,Roberto Carballes Baena,Nuno Borges
20250404,Hard,Luciano Darderi,Vit Kopriva
20250404,Hard,Tallon Griekspoor,Mattia Bellucci
20250404,Hard,Kamil Majchrzak,Alexandre Muller
20250405,Hard,Luciano Darderi,Roberto Carballes Baena
20250405,Hard,Tallon Griekspoor,Kamil Majchrzak
20250406,Hard,Luciano Darderi,Tallon Griekspoor
20250330,Hard,Martin Klizan,Martin Landaluce
20250330,Hard,Sascha Gueymard Wayenburg,Elias Ymer
20250330,Hard,Luca Preda,Murkel Dellien
20250330,Hard,Valentin Vacherot,Nikoloz Basilashvili
20250330,Hard,Timofey Skatov,Oleg Prihodko
20250330,Hard,Radu Albot,Stefan Adrian Andreescu
20250330,Hard,Ugo Blanchet,Cezar Cretu
20250330,Hard,Filip Misolic,Matteo Martineau
20250331,Hard,Martin Klizan,Sascha Gueymard Wayenburg
20250331,Hard,Valentin Vacherot,Luca Preda
20250331,Hard,Filip Misolic,Ugo Blanchet
20250331,Hard,Timofey Skatov,Radu Albot
20250331,Hard,Mariano Navone,Laslo Djere
20250331,Hard,Filip Cristian Jianu,Nishesh Basavareddy
20250331,Hard,Richard Gasquet,Botic Van De Zandschulp
20250401,Hard,Christopher O'Connell,Dusan Lajovic
20250401,Hard,Damir Dzumhur,Valentin Vacherot
20250401,Hard,Filip Misolic,Aleksandr Shevchenko
20250401,Hard,Marton Fucsovics,Luca Nardi
20250401,Hard,Camilo Ugo Carabelli,Radu Albot
20250401,Hard,Francisco Comesana,Martin Klizan
20250401,Hard,Roberto Bautista Agut,Bu Yunchaokete
20250401,Hard,Gabriel Diallo,Chun-Hsin Tseng
20250401,Hard,Stan Wawrinka,Timofey Skatov
20250402,Hard,Filip Misolic,Camilo Ugo Carabelli
20250402,Hard,Flavio Cobolli,Richard Gasquet
20250402,Hard,Francisco Comesana,Roberto Bautista Agut
20250403,Hard,Christopher O'Connell,Nicolas Jarry
20250403,Hard,Sebastian Baez,Gabriel Diallo
20250403,Hard,Marton Fucsovics,Mariano Navone
20250403,Hard,Damir Dzumhur,Filip Cristian Jianu
20250403,Hard,Pedro Martinez,Stan Wawrinka
20250404,Hard,Marton Fucsovics,Christopher O'Connell
20250404,Hard,Sebastian Baez,Francisco Comesana
20250404,Hard,Flavio Cobolli,Filip Misolic
20250404,Hard,Damir Dzumhur,Pedro Martinez
20250405,Hard,Sebastian Baez,Marton Fucsovics
20250405,Hard,Flavio Cobolli,Damir Dzumhur
20250406,Hard,Flavio Cobolli,Sebastian Baez
20250405,Hard,Corentin Moutet,Gabriel Diallo
20250405,Hard,Daniel Altmaier,Jaume Munar
20250405,Hard,Camilo Ugo Carabelli,Hugo Gaston
